path,git_status,extension,bytes,git_last_change,age_days,top_folder,folder2,doc_class,candidate_action,reason
docs/lazycodex/people-reflection/lcx-ppl-05-evidence.md,tracked,.md,3071,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/lcx-ppl-06-evidence.json,tracked,.json,4041,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/lcx-ppl-06-evidence.md,tracked,.md,3167,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/lcx-ppl-tuw-plan.md,tracked,.md,11976,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/lcx-qa-08-browser-qa-receipt.json,tracked,.json,7618,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/lcx-qa-08-browser-qa-receipt.md,tracked,.md,1656,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/lcx-qa-08-final-boundary-review.json,tracked,.json,1728,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/lcx-qa-08-final-boundary-review.md,tracked,.md,1240,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/lcx-qa-08-final-evidence.json,tracked,.json,2541,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/lcx-qa-08-final-evidence.md,tracked,.md,1874,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/legal-people-api-contract.json,tracked,.json,2734,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/legal-people-api-contract.md,tracked,.md,1668,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/legal-people-ethics-contract.json,tracked,.json,2130,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/legal-people-ethics-contract.md,tracked,.md,1331,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/legal-people-taxonomy-contract.json,tracked,.json,6609,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/legal-people-taxonomy-contract.md,tracked,.md,3009,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/legal-people-ui-contract.json,tracked,.json,2806,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/legal-people-ui-contract.md,tracked,.md,1729,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/matter-participation-contract.json,tracked,.json,6660,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/matter-participation-contract.md,tracked,.md,2458,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/organization-affiliation-contract.json,tracked,.json,4713,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/organization-affiliation-contract.md,tracked,.md,2062,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/relationship-ledger-contract.json,tracked,.json,2709,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/people-reflection/relationship-ledger-contract.md,tracked,.md,2133,2026-06-24,12,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/ldip-integration/claude-review-results/c-ldip-01-invalid-attempt-01.json,tracked,.json,9446,2026-06-19,17,docs,docs/ldip-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/ldip-integration/ldip-closeout-pack-integration-plan.md,tracked,.md,19629,2026-06-19,17,docs,docs/ldip-integration,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/ldip-integration/ldip-full-integration-plan.md,tracked,.md,21219,2026-06-19,17,docs,docs/ldip-integration,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/matter-pack-integration/claude-review-results/c-mpack-01-invalid-attempt-01.json,tracked,.json,523,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/c-mpack-01-invalid-attempt-02.json,tracked,.json,536,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/c-mpack-01-invalid-attempt-03.json,tracked,.json,536,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/c-mpack-01-invalid-attempt-04.json,tracked,.json,532,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/c-mpack-01-invalid-attempt-05.json,tracked,.json,2638,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/c-mpack-01-invalid-attempt-06.json,tracked,.json,3466,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/c-mpack-01-invalid-attempt-07.json,tracked,.json,0,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-01-attempt-02.raw.json,tracked,.json,4734,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-01-attempt-03.raw.json,tracked,.json,3752,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-01-attempt-04.raw.json,tracked,.json,3505,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-01-attempt-05.raw.json,tracked,.json,2638,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-01-attempt-06.raw.json,tracked,.json,3466,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-01-attempt-07.raw.json,tracked,.json,0,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-01-attempt-08-restatement.raw.json,tracked,.json,1389,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-01-attempt-08-wrapper.raw.json,tracked,.json,5169,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-01.raw.json,tracked,.json,5193,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-02-attempt-01-restatement.raw.json,tracked,.json,2944,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-02-attempt-01-wrapper.raw.json,tracked,.json,6114,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-03-attempt-01-restatement.raw.json,tracked,.json,56,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/claude-review-results/raw/c-mpack-03-attempt-01-wrapper.raw.json,tracked,.json,4968,2026-06-19,17,docs,docs/matter-pack-integration,INTEGRATION_EVIDENCE,REVIEW_AFTER_FINAL_RECEIPT,integration raw or invalid attempt candidate
docs/matter-pack-integration/matter-pack-full-integration-plan.md,tracked,.md,8202,2026-06-19,17,docs,docs/matter-pack-integration,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/00-source-package-register.md,tracked,.md,2177,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/01-current-folder-inventory.md,tracked,.md,1991,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/02-package-inventory.md,tracked,.md,3851,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/03-contract-inventory.md,tracked,.md,3009,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/04-canonical-glossary.md,tracked,.md,3410,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/05-canonical-object-ownership.md,tracked,.md,3383,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/06-module-boundary.md,tracked,.md,3672,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/07-runtime-readiness-standard.md,tracked,.md,2388,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/08-migration-manifest.csv,tracked,.csv,2112,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/09-g0-closeout-report.md,tracked,.md,3100,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/10-roadmap-and-gates.md,tracked,.md,2624,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/11-full-tuw-catalog.md,tracked,.md,33436,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/12-risk-register.md,tracked,.md,2115,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/13-workflow-state-and-folder-checklist.md,tracked,.md,5112,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/14-billing-profile-ownership-adr.md,tracked,.md,4901,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/15-github-remote-vault-flow-adr.md,tracked,.md,3572,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/16-planning-root-adr.md,tracked,.md,3178,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/17-g1-g2-sequencing-adr.md,tracked,.md,3478,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/18-g1-trust-foundation-plan.md,tracked,.md,6550,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/19-g1-a-tenant-actor-context-report.md,tracked,.md,2226,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/20-g1-b-durable-audit-report.md,tracked,.md,2326,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/21-g1-c-permission-controls-report.md,tracked,.md,2102,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/22-g1-d-audit-closeout-report.md,tracked,.md,1907,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/23-g2-party-master-entry-plan.md,tracked,.md,6594,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/24-g2-a-party-schema-report.md,tracked,.md,3156,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/25-g2-b-relationship-billing-profile-report.md,tracked,.md,2955,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/26-g2-c-duplicate-search-merge-report.md,tracked,.md,2613,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/27-g2-d-ui-closeout-report.md,tracked,.md,3455,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/28-g3-crm-intake-entry-plan.md,tracked,.md,9472,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/29-g3-a-crm-schema-report.md,tracked,.md,2981,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/30-g3-b-crm-service-ui-closeout-report.md,tracked,.md,3297,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/31-g3-c-intake-conflict-schema-report.md,tracked,.md,2741,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/32-g3-d-conflict-engagement-workflow-report.md,tracked,.md,3461,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/33-g3-e-intake-ui-closeout-report.md,tracked,.md,2807,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/34-g4-matter-dms-entry-plan.md,tracked,.md,11069,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/35-g4-a-matter-opening-foundation-report.md,tracked,.md,3250,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/36-g4-b-matter-execution-workflow-report.md,tracked,.md,3518,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/37-g4-c-matter-closeout-ui-report.md,tracked,.md,3143,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/38-g4-d-dms-workspace-document-foundation-report.md,tracked,.md,3612,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/39-g4-e-dms-security-email-search-report.md,tracked,.md,3963,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/40-g4-f-dms-ui-audit-closeout-report.md,tracked,.md,3187,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/41-g5-billing-finance-entry-plan.md,tracked,.md,11367,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/42-g5-a-time-expense-foundation-report.md,tracked,.md,3946,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/43-g5-b-wip-prebill-adjustment-report.md,tracked,.md,3513,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/44-g5-c-invoice-tax-billing-ui-report.md,tracked,.md,4463,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/45-g5-d-payment-ar-foundation-report.md,tracked,.md,4203,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/46-g5-e-accounting-tax-export-report.md,tracked,.md,3670,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/47-g5-f-settlement-finance-ui-closeout-report.md,tracked,.md,4749,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/48-g6-analytics-ai-portal-entry-plan.md,tracked,.md,13409,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/49-g6-a-analytics-read-model-foundation-report.md,tracked,.md,4230,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/50-g6-b-analytics-dashboard-export-closeout-report.md,tracked,.md,3935,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/51-g6-c-ai-policy-retrieval-audit-report.md,tracked,.md,4072,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/52-g6-d-ai-output-review-controls-report.md,tracked,.md,3746,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/53-g6-e-ai-legal-workflows-closeout-report.md,tracked,.md,4125,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/54-g6-f-portal-rfi-foundation-report.md,tracked,.md,4322,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/55-g6-g-portal-data-room-closeout-report.md,tracked,.md,4218,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/56-g7-enterprise-hardening-entry-plan.md,tracked,.md,13575,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/57-g7-a-admin-ops-foundation-report.md,tracked,.md,4603,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/58-g7-b-ops-commercial-closeout-report.md,tracked,.md,4869,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/59-g7-c-hrx-people-guardrails-report.md,tracked,.md,4902,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/60-g7-d-integrations-migration-foundation-report.md,tracked,.md,4887,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/61-g7-e-migration-cutover-closeout-report.md,tracked,.md,5388,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/62-g7-f-qa-security-baseline-report.md,tracked,.md,5158,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/63-g7-g-release-readiness-closeout-report.md,tracked,.md,5414,2026-06-19,17,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/00-cmp-source-intake.md,tracked,.md,4067,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/adr-billing-profile-owner.md,tracked,.md,578,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/adr-user-employee.md,tracked,.md,546,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/adr-vault-runtime.md,tracked,.md,683,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/api-standard.md,tracked,.md,2110,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/cmp-v1-tuw-crosswalk.csv,tracked,.csv,143952,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/cmp-v1-tuw-crosswalk.json,tracked,.json,270398,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/current-state-report.md,tracked,.md,617,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/event-taxonomy.md,tracked,.md,795,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/evidence/cmp-g0-001.md,tracked,.md,750,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/evidence/cmp-g0-002.md,tracked,.md,737,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/evidence/cmp-g0-003.md,tracked,.md,722,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/reorganization/client-matter-os/cmp-v1/evidence/cmp-g0-004.md,tracked,.md,728,2026-06-20,16,docs,docs/reorganization,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
